mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_alpha	param_gamma	param_kernel	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.10936551094055176	0.04068979525481748	0.017584753036499024	0.007934894333640119	0.001	0.1	poly	{'alpha': 0.001, 'gamma': 0.1, 'kernel': 'poly'}	0.7067745893804135	0.7617638323064958	0.7591064565571304	0.8812912445642641	0.8255253282218644	0.7868922902060337	0.060375511830239335	18	0.8139240535584884	0.7951039134314504	0.7946122910942255	0.7699464689723196	0.7791007659262456	0.7905374985965459	0.015094213371283853
0.07725114822387695	0.029547403876557278	0.006840991973876953	0.0016300894659228662	0.001	0.1	rbf	{'alpha': 0.001, 'gamma': 0.1, 'kernel': 'rbf'}	0.8545692857579612	0.8936658345797065	0.8848796284830269	0.9634601481869365	0.9360749488835168	0.9065299691782295	0.03859556176670542	13	0.9182173930761872	0.9095830513873552	0.9119951424847187	0.9006330855112696	0.9020948615741862	0.9085047068067433	0.006492007094111231
0.13254270553588868	0.030480886690094196	0.011069011688232423	0.004704702079646947	0.001	1	poly	{'alpha': 0.001, 'gamma': 1, 'kernel': 'poly'}	0.7070994755674471	0.7618527943845537	0.7591916337175079	0.8808514553095086	0.8252414969074655	0.7868473711772965	0.060100203430292216	26	0.813925371894092	0.7951053360740636	0.7946135969834999	0.769948005201681	0.7791023201634488	0.7905389260633571	0.015094123813781689
0.09423980712890626	0.015496890927966507	0.01656503677368164	0.011098710096737971	0.001	1	rbf	{'alpha': 0.001, 'gamma': 1, 'kernel': 'rbf'}	0.9834510011204517	0.9943812089869778	0.9887737855592863	0.9952038273636982	0.9947887289430798	0.9913197103946987	0.004580208441951066	5	0.9930462200726592	0.9914405942504052	0.9924657001718191	0.9916891529565979	0.9916793429526292	0.9920642020808221	0.000600537288377343
0.09619336128234864	0.013150199889539988	0.019804954528808594	0.007749294578867496	0.001	2	poly	{'alpha': 0.001, 'gamma': 2, 'kernel': 'poly'}	0.707100009958584	0.761852918837575	0.7591917333234448	0.8808507871839704	0.8252410930019318	0.7868473084611012	0.06009978148157514	27	0.8139253719010399	0.7951053361341857	0.7946135969874735	0.7699480052063165	0.7791023201958571	0.7905389260849744	0.015094123813611174
0.0858656883239746	0.016445405027229246	0.013897991180419922	0.009759705492178104	0.001	2	rbf	{'alpha': 0.001, 'gamma': 2, 'kernel': 'rbf'}	0.9926081223661509	0.997888197464155	0.995436798013664	0.9988111275082463	0.9981961553584403	0.9965880801421314	0.002297114058214743	4	0.9973608112021961	0.9967582067789628	0.9970886269788408	0.9967315376550306	0.9967184240991781	0.9969315213428416	0.00025472095041723374
0.10236644744873047	0.007696568569076854	0.017240047454833984	0.008204216502022991	0.01	0.1	poly	{'alpha': 0.01, 'gamma': 0.1, 'kernel': 'poly'}	0.7038318418534073	0.7608532366524609	0.7582533675222379	0.8849716552573671	0.8278608368677399	0.7871541876306426	0.06276129220488312	16	0.8137996978142367	0.794969773424275	0.7944888363461173	0.7698015454233174	0.7789541925886696	0.7904028091193231	0.015102649227213742
0.07907733917236329	0.008732133633578625	0.01381683349609375	0.006768912148894903	0.01	0.1	rbf	{'alpha': 0.01, 'gamma': 0.1, 'kernel': 'rbf'}	0.7768811505888552	0.8339299907332803	0.8284608573858073	0.9499214390878776	0.8990746166150442	0.857653610882173	0.06027979626578724	15	0.8732389919131682	0.8613281517510376	0.863821489465291	0.8453854274064153	0.8503351115488829	0.858821834416959	0.009916593223929585
0.10478806495666504	0.026063793362126973	0.019843244552612306	0.010577983138380199	0.01	1	poly	{'alpha': 0.01, 'gamma': 1, 'kernel': 'poly'}	0.7070913717395431	0.7618505891828534	0.7591919845631456	0.8808602015713555	0.8252461312411552	0.7868480556596105	0.06010583335412979	24	0.813925370376819	0.7951053345977057	0.7946135955122988	0.7699480037647171	0.7791023186867104	0.7905389245876502	0.015094123790691232
0.08319325447082519	0.01412948943048621	0.018810462951660157	0.00685314444577027	0.01	1	rbf	{'alpha': 0.01, 'gamma': 1, 'kernel': 'rbf'}	0.9620780548835881	0.9828641237504829	0.9744719755373319	0.9885695290447117	0.9902518385369533	0.9796471043506136	0.010371814892416441	7	0.9832126161478286	0.9799043568596306	0.9818661299342832	0.9805088409177433	0.9798518125167858	0.9810687512752544	0.001294775905180474
